id,iso,country,country_wide,adm1,adm1_eng_name,months,event,event_type,label,comment,source,source_date,source_link
293,['NGA'],['Nigeria'],False,"NGA.21_1, NGA.19_1, NGA.32_1, NGA.5_1, NGA.35_1, NGA.7_1, NGA.23_1, NGA.31_1, NGA.14_1, NGA.11_1, NGA.12_1, NGA.29_1, NGA.10_1","['Katsina', 'Kaduna', 'Plateau', 'Bauchi', 'Taraba', 'Benue', 'Kogi', 'Oyo', 'Enugu', 'Ebonyi', 'Edo', 'Ondo', 'Delta']","['January', 'February', 'March', 'April', 'December']",['Lassa'],['Outbreak'],['Lassa'],Lassa fever is endemic in Nigeria and the annual peak of Lassa fever cases is typically observed during the dry season (December–April).,WHO,2022-02-14,"https://www.who.int/emergencies/disease-outbreak-news/item/lassa-fever---nigeria#:~:text=In%20Nigeria%2C%20from%203%20to,the%20country%20(Figure%201)."
294,['NGA'],['Nigeria'],False,"NGA.3_1, NGA.6_1, NGA.9_1, NGA.10_1, NGA.12_1, NGA.33_1","['Akwa Ibom', 'Bayelsa', 'Cross River', 'Delta', 'Edo', 'Rivers']","['March', 'April', 'May', 'June', 'July', 'August', 'September', 'October', 'November']",['Main wet/ Rainy/ Monsoon season'],['Seasonal hazard'],['Rainy season'],Rainy Season in the South of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
295,['NGA'],['Nigeria'],False,"NGA.3_1, NGA.6_1, NGA.9_1, NGA.10_1, NGA.12_1, NGA.33_1","['Akwa Ibom', 'Bayelsa', 'Cross River', 'Delta', 'Edo', 'Rivers']","['September', 'October', 'November']",['1st/main harvest'],['Harvest'],['General harvest'],Main Harvest in the South of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
296,['NGA'],['Nigeria'],False,"NGA.3_1, NGA.6_1, NGA.9_1, NGA.10_1, NGA.12_1, NGA.33_1","['Akwa Ibom', 'Bayelsa', 'Cross River', 'Delta', 'Edo', 'Rivers']","['February', 'March']",['Land preparation'],['Planting and growing'],['Land preparation'],Land  Preparation in the South of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
297,['NGA'],['Nigeria'],False,"NGA.3_1, NGA.6_1, NGA.9_1, NGA.10_1, NGA.12_1, NGA.33_1","['Akwa Ibom', 'Bayelsa', 'Cross River', 'Delta', 'Edo', 'Rivers']","['March', 'April', 'May']",['1st/main planting'],['Planting and growing'],['General planting'],Planting in the South of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
298,['NGA'],['Nigeria'],False,"NGA.3_1, NGA.6_1, NGA.9_1, NGA.10_1, NGA.12_1, NGA.33_1","['Akwa Ibom', 'Bayelsa', 'Cross River', 'Delta', 'Edo', 'Rivers']","['July', 'August', 'September']",['Floods'],['Seasonal hazard'],['Floods'],Peak Flooding in the South of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
299,['NGA'],['Nigeria'],False,"NGA.3_1, NGA.6_1, NGA.9_1, NGA.10_1, NGA.12_1, NGA.33_1","['Akwa Ibom', 'Bayelsa', 'Cross River', 'Delta', 'Edo', 'Rivers']","['May', 'June', 'July', 'August']",['Green harvest'],['Harvest'],"['Maize', 'Yam']",Green Harvest Maize and Yam in the South of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
300,['NGA'],['Nigeria'],False,"NGA.3_1, NGA.6_1, NGA.9_1, NGA.10_1, NGA.12_1, NGA.33_1","['Akwa Ibom', 'Bayelsa', 'Cross River', 'Delta', 'Edo', 'Rivers']","['January', 'February', 'March', 'May', 'June', 'July', 'August', 'September', 'October', 'November', 'December']",['3rd harvest'],['Harvest'],['Cassava'],Cassava Harvest (Happens all year) in the South of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
312,['NGA'],['Nigeria'],False,"NGA.3_1, NGA.6_1, NGA.9_1, NGA.10_1, NGA.12_1, NGA.33_1","['Akwa Ibom', 'Bayelsa', 'Cross River', 'Delta', 'Edo', 'Rivers']","['May', 'June', 'July', 'August']",['Lean season'],['Lean season'],['Lean season'],Lean Season in the South of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
371,['CHL'],['Chile'],True,"CHL.1_1, CHL.2_1, CHL.3_1, CHL.4_1, CHL.5_1, CHL.6_1, CHL.7_1, CHL.8_1, CHL.9_1, CHL.10_1, CHL.11_1, CHL.12_1, CHL.13_1, CHL.14_1, CHL.15_1, CHL.16_1",,"['April', 'May', 'June', 'July']",['Main wet/ Rainy/ Monsoon season'],['Seasonal hazard'],['Rainy season'],"Precipitation follows a seasonal pattern; most precipitation occurs during winter and more arid conditions are experienced in the summer. Some areas, such as the Atacama Desert, seldom receive rainfall, often during winter months. Southern areas have more precipitation, primarily during the southern winter. In the central region, near Santiago, there is a large range in precipitation with
most of the precipitation falling during May and July and almost no precipitation between October and March."" The regions with the highest levels of precipitation are the southern tagged regions",World Bank,2021-01-01,https://climateknowledgeportal.worldbank.org/sites/default/files/2021-07/15916-WB_Chile%20Country%20Profile-WEB%20%281%29.pdf  https://climatologia.meteochile.gob.cl/application/index/menuTematicoPrecipitacion
372,['CHL'],['Chile'],True,"CHL.1_1, CHL.2_1, CHL.3_1, CHL.4_1, CHL.5_1, CHL.6_1, CHL.7_1, CHL.8_1, CHL.9_1, CHL.10_1, CHL.11_1, CHL.12_1, CHL.13_1, CHL.14_1, CHL.15_1, CHL.16_1",,"['October', 'November', 'December', 'January', 'February', 'March']",['Dry season'],['Seasonal hazard'],['Dry season'],"Precipitation follows a seasonal pattern; most precipitation occurs during winter and more arid conditions are experienced in the summer. Some areas, such as the Atacama Desert, seldom receive rainfall, often during winter months. Southern areas have more precipitation, primarily during the southern winter. In the central region, near Santiago, there is a large range in precipitation with
most of the precipitation falling during May and July and almost no precipitation between October and March."" The regions taged are those with extreme droughs during the period 02-2019/02-2023",World Bank,2021-01-01,https://climateknowledgepor  https://climatologia.meteochile.gob.cl/application/index/menuTematicoMonitorSequiatal.worldbank.org/sites/default/files/2021-07/15916-WB_Chile%20Country%20Profile-WEB%20%281%29.pdf  
377,['BRA'],['Brazil'],True,"BRA.1_1, BRA.2_1, BRA.3_1, BRA.4_1, BRA.5_1, BRA.6_1, BRA.7_1, BRA.8_1, BRA.9_1, BRA.10_1, BRA.12_1, BRA.11_1, BRA.13_1, BRA.14_1, BRA.15_1, BRA.16_1, BRA.17_1, BRA.18_1, BRA.19_1, BRA.20_1, BRA.21_1, BRA.22_1, BRA.23_1, BRA.24_1, BRA.25_1, BRA.26_1, BRA.27_1",,"['January', 'February', 'March']",['Main wet/ Rainy/ Monsoon season'],['Seasonal hazard'],['Rainy season'],"Given Brazil’s size and diverse topography, the country has highly variable precipitation patterns. Brazil receives the highest average monthly precipitation in January to March and the least amount of average precipitation in July to September. The departments with highest precipitation rates are the taffed ones with annual rainfalls upper 3100 mm
",World Bank,2021-01-01,https://climateknowledgeportal.worldbank.org/sites/default/files/2021-07/15915-WB_Brazil%20Country%20Profile-WEB.pdf  https://www.researchgate.net/figure/Total-annual-rainfall-in-Brazil_fig3_263088914
379,['BRA'],['Brazil'],True,"BRA.1_1, BRA.2_1, BRA.3_1, BRA.4_1, BRA.5_1, BRA.6_1, BRA.7_1, BRA.8_1, BRA.9_1, BRA.10_1, BRA.12_1, BRA.11_1, BRA.13_1, BRA.14_1, BRA.15_1, BRA.16_1, BRA.17_1, BRA.18_1, BRA.19_1, BRA.20_1, BRA.21_1, BRA.22_1, BRA.23_1, BRA.24_1, BRA.25_1, BRA.26_1, BRA.27_1",,"['July', 'August', 'September']",['Dry season'],['Seasonal hazard'],['Dry season'],"Given Brazil’s size and diverse topography, the country has highly variable precipitation patterns. Brazil receives the highest average monthly precipitation in January to March and the least amount of average precipitation in July to September",World Bank,2021-01-01,https://climateknowledgeportal.worldbank.org/sites/default/files/2021-07/15915-WB_Brazil%20Country%20Profile-WEB.pdf  https://www.researchgate.net/figure/Total-annual-rainfall-in-Brazil_fig3_263088914
3995,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['January', 'February']",['2nd planting'],['Planting and growing'],['Barley'],Barley (winter) planting,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
3996,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['April', 'May', 'June', 'July']",['2nd harvest'],['Harvest'],['Barley'],Barley (winter) harvest,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
3997,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['November', 'December', 'January', 'February']",['2nd planting'],['Planting and growing'],['Rice'],Rice (winter) planting,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
3998,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['April', 'May', 'June', 'July', 'August', 'September']",['2nd harvest'],['Harvest'],['Rice'],Rice (winter) harvest ,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
412,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['June', 'July', 'August']",['1st/main planting'],['Planting and growing'],['Barley'],Barley (spring) planting,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
413,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['November', 'December', 'October', 'January']",['1st/main harvest'],['Harvest'],['Barley'],Barley (spring) harvest,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
414,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['April', 'May', 'June', 'July', 'August']",['1st/main harvest'],['Harvest'],['Maize'],Corn (summer) harvest,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
415,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['October', 'November', 'December', 'January']",['1st/main planting'],['Planting and growing'],['Maize'],Corn (summer) planting,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
416,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['November', 'December', 'January']",['1st/main harvest'],['Harvest'],['Maize'],Corn (winter) harvest,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
417,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['April', 'May', 'June', 'July']",['1st/main planting'],['Planting and growing'],['Maize'],Corn (winter) planting,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
419,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['March', 'April']",['1st/main planting'],['Planting and growing'],['Cotton'],Cotton planting,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
420,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['September', 'October', 'November']",['1st/main harvest'],['Harvest'],['Cotton'],Cotton harvest,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
421,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['May', 'June', 'July']",['1st/main planting'],['Planting and growing'],['Peanuts'],Penaut planting,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
422,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['October', 'November']",['1st/main harvest'],['Harvest'],['Peanuts'],Penaut harvest,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
423,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['May', 'June', 'April']",['1st/main harvest'],['Harvest'],['Rapeseeds'],Rapeseed harvest,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
4232,['CHN'],['China'],True,"CHN.1_1, CHN.2_1, CHN.3_1, CHN.4_1, CHN.5_1, CHN.6_1, CHN.7_1, CHN.8_1, CHN.9_1, CHN.10_1, CHN.11_1, CHN.12_1, CHN.13_1, CHN.14_1, CHN.15_1, CHN.16_1, CHN.17_1, CHN.18_1, CHN.19_1, CHN.20_1, CHN.21_1, CHN.22_1, CHN.23_1, CHN.24_1, CHN.25_1, CHN.26_1, CHN.27_1, CHN.28_1, CHN.29_1, CHN.30_1, CHN.31_1",,"['March', 'April']",['1st/main planting'],['Planting and growing'],['Barley'],Barley (spring) planting ,USDA,2023-02-08,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CH
4233,['CHN'],['China'],True,"CHN.1_1, CHN.2_1, CHN.3_1, CHN.4_1, CHN.5_1, CHN.6_1, CHN.7_1, CHN.8_1, CHN.9_1, CHN.10_1, CHN.11_1, CHN.12_1, CHN.13_1, CHN.14_1, CHN.15_1, CHN.16_1, CHN.17_1, CHN.18_1, CHN.19_1, CHN.20_1, CHN.21_1, CHN.22_1, CHN.23_1, CHN.24_1, CHN.25_1, CHN.26_1, CHN.27_1, CHN.28_1, CHN.29_1, CHN.30_1, CHN.31_1",,"['August', 'September']",['1st/main harvest'],['Harvest'],['Barley'],Barley (spring) harvest ,USDA,2023-02-08,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CH
4234,['CHN'],['China'],True,"CHN.1_1, CHN.2_1, CHN.3_1, CHN.4_1, CHN.5_1, CHN.6_1, CHN.7_1, CHN.8_1, CHN.9_1, CHN.10_1, CHN.11_1, CHN.12_1, CHN.13_1, CHN.14_1, CHN.15_1, CHN.16_1, CHN.17_1, CHN.18_1, CHN.19_1, CHN.20_1, CHN.21_1, CHN.22_1, CHN.23_1, CHN.24_1, CHN.25_1, CHN.26_1, CHN.27_1, CHN.28_1, CHN.29_1, CHN.30_1, CHN.31_1",,"['September', 'October', 'November']",['2nd planting'],['Planting and growing'],['Barley'],Barley (winter) planting ,USDA,2023-02-08,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CH
4235,['CHN'],['China'],True,"CHN.1_1, CHN.2_1, CHN.3_1, CHN.4_1, CHN.5_1, CHN.6_1, CHN.7_1, CHN.8_1, CHN.9_1, CHN.10_1, CHN.11_1, CHN.12_1, CHN.13_1, CHN.14_1, CHN.15_1, CHN.16_1, CHN.17_1, CHN.18_1, CHN.19_1, CHN.20_1, CHN.21_1, CHN.22_1, CHN.23_1, CHN.24_1, CHN.25_1, CHN.26_1, CHN.27_1, CHN.28_1, CHN.29_1, CHN.30_1, CHN.31_1",,"['May', 'June']",['2nd harvest'],['Harvest'],['Barley'],Barley (winter) harvest ,USDA,2023-02-08,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CH
4236,['CHN'],['China'],True,"CHN.1_1, CHN.2_1, CHN.3_1, CHN.4_1, CHN.5_1, CHN.6_1, CHN.7_1, CHN.8_1, CHN.9_1, CHN.10_1, CHN.11_1, CHN.12_1, CHN.13_1, CHN.14_1, CHN.15_1, CHN.16_1, CHN.17_1, CHN.18_1, CHN.19_1, CHN.20_1, CHN.21_1, CHN.22_1, CHN.23_1, CHN.24_1, CHN.25_1, CHN.26_1, CHN.27_1, CHN.28_1, CHN.29_1, CHN.30_1, CHN.31_1",,"['April', 'May', 'June']",['1st/main planting'],['Planting and growing'],['Maize'],Corn (north) planting ,USDA,2023-02-08,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CH
4237,['CHN'],['China'],True,"CHN.1_1, CHN.2_1, CHN.3_1, CHN.4_1, CHN.5_1, CHN.6_1, CHN.7_1, CHN.8_1, CHN.9_1, CHN.10_1, CHN.11_1, CHN.12_1, CHN.13_1, CHN.14_1, CHN.15_1, CHN.16_1, CHN.17_1, CHN.18_1, CHN.19_1, CHN.20_1, CHN.21_1, CHN.22_1, CHN.23_1, CHN.24_1, CHN.25_1, CHN.26_1, CHN.27_1, CHN.28_1, CHN.29_1, CHN.30_1, CHN.31_1",,"['August', 'September', 'October']",['1st/main harvest'],['Harvest'],['Maize'],Corn (north) harvest ,USDA,2023-02-08,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CH
4238,['CHN'],['China'],True,"CHN.1_1, CHN.2_1, CHN.3_1, CHN.4_1, CHN.5_1, CHN.6_1, CHN.7_1, CHN.8_1, CHN.9_1, CHN.10_1, CHN.11_1, CHN.12_1, CHN.13_1, CHN.14_1, CHN.15_1, CHN.16_1, CHN.17_1, CHN.18_1, CHN.19_1, CHN.20_1, CHN.21_1, CHN.22_1, CHN.23_1, CHN.24_1, CHN.25_1, CHN.26_1, CHN.27_1, CHN.28_1, CHN.29_1, CHN.30_1, CHN.31_1",,"['February', 'March', 'April']",['2nd planting'],['Planting and growing'],['Maize'],Corn (south) planting ,USDA,2023-02-08,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CH
4239,['CHN'],['China'],True,"CHN.1_1, CHN.2_1, CHN.3_1, CHN.4_1, CHN.5_1, CHN.6_1, CHN.7_1, CHN.8_1, CHN.9_1, CHN.10_1, CHN.11_1, CHN.12_1, CHN.13_1, CHN.14_1, CHN.15_1, CHN.16_1, CHN.17_1, CHN.18_1, CHN.19_1, CHN.20_1, CHN.21_1, CHN.22_1, CHN.23_1, CHN.24_1, CHN.25_1, CHN.26_1, CHN.27_1, CHN.28_1, CHN.29_1, CHN.30_1, CHN.31_1",,"['July', 'August']",['2nd harvest'],['Harvest'],['Maize'],Corn (south) harvest ,USDA,2023-02-08,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CH
424,['MEX'],['Mexico'],True,"MEX.1_1, MEX.3_1, MEX.2_1, MEX.4_1, MEX.5_1, MEX.6_1, MEX.7_1, MEX.8_1, MEX.9_1, MEX.10_1, MEX.11_1, MEX.12_1, MEX.13_1, MEX.14_1, MEX.15_1, MEX.16_1, MEX.17_1, MEX.18_1, MEX.19_1, MEX.20_1, MEX.21_1, MEX.22_1, MEX.23_1, MEX.24_1, MEX.25_1, MEX.26_1, MEX.27_1, MEX.28_1, MEX.29_1, MEX.30_1, MEX.31_1, MEX.32_1",,"['November', 'December']",['1st/main planting'],['Planting and growing'],['Rapeseeds'],Rapeseed planting,USDA,2022-03-09,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=MX
4240,['CHN'],['China'],True,"CHN.1_1, CHN.2_1, CHN.3_1, CHN.4_1, CHN.5_1, CHN.6_1, CHN.7_1, CHN.8_1, CHN.9_1, CHN.10_1, CHN.11_1, CHN.12_1, CHN.13_1, CHN.14_1, CHN.15_1, CHN.16_1, CHN.17_1, CHN.18_1, CHN.19_1, CHN.20_1, CHN.21_1, CHN.22_1, CHN.23_1, CHN.24_1, CHN.25_1, CHN.26_1, CHN.27_1, CHN.28_1, CHN.29_1, CHN.30_1, CHN.31_1",,"['April', 'May', 'June']",['1st/main planting'],['Planting and growing'],['Cotton'],Cotton planting ,USDA,2023-02-08,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CH
4241,['CHN'],['China'],True,"CHN.1_1, CHN.2_1, CHN.3_1, CHN.4_1, CHN.5_1, CHN.6_1, CHN.7_1, CHN.8_1, CHN.9_1, CHN.10_1, CHN.11_1, CHN.12_1, CHN.13_1, CHN.14_1, CHN.15_1, CHN.16_1, CHN.17_1, CHN.18_1, CHN.19_1, CHN.20_1, CHN.21_1, CHN.22_1, CHN.23_1, CHN.24_1, CHN.25_1, CHN.26_1, CHN.27_1, CHN.28_1, CHN.29_1, CHN.30_1, CHN.31_1",,"['September', 'October', 'November']",['1st/main harvest'],['Harvest'],['Cotton'],Cotton harvest period  ,USDA,2023-02-08,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CH
4242,['CHN'],['China'],True,"CHN.1_1, CHN.2_1, CHN.3_1, CHN.4_1, CHN.5_1, CHN.6_1, CHN.7_1, CHN.8_1, CHN.9_1, CHN.10_1, CHN.11_1, CHN.12_1, CHN.13_1, CHN.14_1, CHN.15_1, CHN.16_1, CHN.17_1, CHN.18_1, CHN.19_1, CHN.20_1, CHN.21_1, CHN.22_1, CHN.23_1, CHN.24_1, CHN.25_1, CHN.26_1, CHN.27_1, CHN.28_1, CHN.29_1, CHN.30_1, CHN.31_1",,"['April', 'May', 'June']",['1st/main planting'],['Planting and growing'],['Millet'],Millet planting,USDA,2023-02-08,https://ipad.fas.usda.gov/countrysummary/Default.aspx?id=CH
